id;power;cordinates;antenna_Location_WGS84_E;antenna_Location_WGS84_N;building;streetNumber;street;town;district;state;country;postal;type
6935;Mittel;POINT (2603528 1199852);46.94974249209705;7.4849755230134;;73; Obere Zollgasse;Ostermundigen Ober;; 3072; Schweiz; 3072;5G
6936;Mittel;POINT (2706028 1240235);47.3044738624066;8.840725992114159;;3; Wihaldenstrasse;Hinwil;; 8340; Schweiz; 8340;5G
6937;Mittel;POINT (2680823 1249680);47.39298674335908;8.509170097733167;;;SIX Group;Zürich;; 8049; Schweiz; 8049;5G
6938;Mittel;POINT (2818205 1186377);46.79278086104545;10.297210289568064;;;San Bastian;Scuol;; 7550; Schweiz; 7550;5G
6939;Gross;POINT (2663754 1244289);47.346374445966184;8.282333992363208;;32; Bifangstrasse;Wohlen AG Jurastr;; 5610; Schweiz; 5610;5G
6940;Gross;POINT (2640908 1266881);47.55137553185149;7.982075293270918;Water Tower DSM; 7; Sisseln;Sisseln AG;; 4334; Schweiz; 4334;5G
6941;Gross;POINT (2651403 1137286);46.38497575712375;8.106840863639293;;;Martisbergerstrasse;Martisberg;; 3994; Schweiz; 3994;5G
6942;Gross;POINT (2497425 1117911);46.20481849489856;6.109615990222315;;;Route d'Aïre;Aïre;; 1219; Schweiz; 1219;5G
6943;Mittel;POINT (2503976 1132014);46.332635442575466;6.191571877224911;;1; Route de Châtaigneriaz;Founex;; 1297; Schweiz; 1297;5G
6944;Mittel;POINT (2758783 1191675);46.857246613682335;9.521032623542593;Comanderkirche; 30; Sennensteinstrasse;Chur Kaserne;; 7000; Schweiz; 7000;5G
6945;Mittel;POINT (2537678 1152110);46.51738145001993;6.626516373846986;;15; Place de la Gare;Lausanne;; 1003; Schweiz; 1003;5G
6946;Gross;POINT (2755671 1189874);46.84178725135847;9.479623735987902;;;Felsberg;Domat/Ems;; 7013; Schweiz; 7013;5G
6947;Mittel;POINT (2672053 1202084);46.965923192213;8.385413741947426;;A2; Schwybogen;Stans Kaserne;; 6370; Schweiz; 6370;5G
6948;Mittel;POINT (2595621 1197521);46.928768777278314;7.381133637714833;;152; Wangenstrasse;Bern Freiburgstr;; 3018; Schweiz; 3018;5G
6949;Mittel;POINT (2504126 1116826);46.19604865585335;6.196646447458561;;20; Rue François-Perréard;Chêne-Bourg;; 1225; Schweiz; 1225;5G
6950;Mittel;POINT (2518490 1156158);46.55172710228618;6.375787110152725;;;La Vy d'Aubonne;Ballens;; 1144; Schweiz; 1144;5G
6951;Mittel;POINT (2638324 1158402);46.575796977807975;7.938576522881423;;;Wengernalp;Eigergletscher;; 3823; Schweiz; 3823;5G
6953;Mittel;POINT (2610279 1267216);47.555579683551855;7.575185568989106;;3; Rudolfstrasse;Basel;; 4054; Schweiz; 4054;5G
6954;Mittel;POINT (2659891 1216407);47.095960808782934;8.227507314626953;;;Rippertschwandstrasse;Neuenkirch;; 6206; Schweiz; 6206;5G
6955;Mittel;POINT (2504292 1130615);46.32009730831961;6.195963282227821;;;Chemin des Bernodes;Coppet Dist;; 1296; Schweiz; 1296;5G
6956;Mittel;POINT (2681232 1247125);47.369958317999334;8.514123061044419;;9; Friesenbergstrasse;Zürich;; 8055; Schweiz; 8055;5G
6957;Mittel;POINT (2578049 1133397);46.35159533834026;7.153475440356136;;2; Chemin de Nillettaz;Les Diablerets;; 1865; Schweiz; 1865;5G
6958;Mittel;POINT (2709653 1120177);46.22410524205358;8.859895100756724;;;Via Costa Piana;Vogorno;; 6632; Schweiz; 6632;5G
6959;Mittel;POINT (2542675 1151962);46.5164976505373;6.691647019880452;;;telecom;Lutry;; 1095; Schweiz; 1095;5G
6961;Mittel;POINT (2717932 1096228);46.00731136213886;8.961152344884372;Yoyo-Tennis & Phili-Riding; 3; Via del Tiglio;Lugano 4;; 6900; Schweiz; 6900;5G
6962;Klein;POINT (2634795 1244122);47.347035590295796;7.899095443052518;;37; Gäustrasse;;; 4603; Schweiz; 4603;5G
6963;Sehr Klein;POINT (2681784 1245736);47.35739817103222;8.5211768427393;;45; Giesshübelstrasse;Zürich Sihlcity;; 8045; Schweiz; 8045;5G
6964;Mittel;POINT (2537580 1152724);46.522895300810276;6.625156307961832;;30; Rue de Genève;Lausanne Jurassien;; 1001; Schweiz; 1001;5G
6965;Mittel;POINT (2585731 1218653);47.118711535100466;7.250602872209963;;23; Allmendstrasse;Port;; 2562; Schweiz; 2562;5G
6966;Gross;POINT (2593494 1234917);47.26512417631821;7.35266032246042;;;Quartier de la Verrerie;Moutier 1 Dist;; 2740; Schweiz; 2740;5G
6968;Mittel;POINT (2562130 1205160);46.99641191292036;6.940743019364912;;;Cité des étudiants;Neuchâtel 2;; 2002; Schweiz; 2002;5G
6969;Mittel;POINT (2690666 1286190);47.72002672156284;8.646973481008784;BBC Arena; 10; Schweizersbildstrasse;Schaffhausen;; 8207; Schweiz; 8207;5G
6970;Mittel;POINT (2566241 1206876);47.012069758117846;6.994662347741719;;;M-E.St-B;Marin-Centre;; 2074; Schweiz; 2074;5G
6971;Mittel;POINT (2523981 1152408);46.51864395417094;6.447997685277009;;;AIEP- 1973;Denens;; 1135; Schweiz; 1135;5G
6972;Mittel;POINT (2631661 1170468);46.68468387063417;7.852488247307766;RadioBEO Swisscom TcNet Postauto GIScube; 6; Aareckstrasse;Interlaken Bönig.;; 3800; Schweiz; 3800;5G
6973;Mittel;POINT (2667505 1236697);47.27771988578167;8.330827811759345;Kreisspital für das Freiamt Muri; 144; Spitalstrasse;Muri AG Zustellung;; 5630; Schweiz; 5630;5G
6974;Gross;POINT (2559253 1205617);47.00035167883299;6.902878224073234;;;Tunnel des Gorges du Seyon;Valangin;; 2042; Schweiz; 2042;5G
6975;Klein;POINT (2581550 1245060);47.35612697153966;7.194420872390025;;;Transjurane;Boécourt;; 2856; Schweiz; 2856;5G
6976;Mittel;POINT (2714558 1104914);46.086013022590194;8.919721267001604;Chromotel Mezzovico; 2; Via la Munda;Mezzovico;; 6805; Schweiz; 6805;5G
6977;Mittel;POINT (2723348 1118185);46.20381859407493;9.036828650753097;;;Via San Paolo;Gorduno;; 6518; Schweiz; 6518;5G
6978;Gross;POINT (2646248 1178927);46.7599236186399;8.044005695679662;;402a; Birchen;Brienz BE Zust;; 3855; Schweiz; 3855;5G
6979;Mittel;POINT (2718081 1198532);46.92738768767183;8.989175869922464;;10; Nussbühl;Braunwald;; 8784; Schweiz; 8784;5G
6980;Mittel;POINT (2601576 1203153);46.979442775721644;7.459345385842123;;2; Lindenhofstrasse;Worblaufen;; 3048; Schweiz; 3048;5G
6981;Mittel;POINT (2661627 1215481);47.087472755834064;8.2502459942999;;1; Station-West;Rothenburg Zust;; 6023; Schweiz; 6023;5G
6982;Mittel;POINT (2784239 1152388);46.49744180966165;9.83892570472292;Credit Suisse; 6; Via Maistra;St. Moritz Dorf;; 7500; Schweiz; 7500;5G
6983;Mittel;POINT (2725935 1258789);47.4678148586876;9.109123935905162;;2; Henauerstrasse;Zuzwil SG Gewerbe;; 9524; Schweiz; 9524;5G
6984;Mittel;POINT (2642383 1219408);47.12430480054426;7.997184420584989;;18; Ettiswilerstrasse;Wilisau Zust P;; 6130; Schweiz; 6130;5G
6985;Mittel;POINT (2596931 1119683);46.22858361911152;7.398865543193787;;51; Route de Bramois;Bramois;; 1967; Schweiz; 1967;5G
6986;Klein;POINT (2698373 1208315);47.01858609683758;8.732556283438125;;;Ibergeregg;Illgau;; 6434; Schweiz; 6434;5G
6987;Mittel;POINT (2578031 1181357);46.78301861213777;7.150947874376646;;12; Route du Centre;Marly 1;; 1723; Schweiz; 1723;5G
6988;Klein;POINT (2587840 1222014);47.14898548488611;7.278302556437657;;;Passerelle;Biel/Bienne;; 2504; Schweiz; 2504;5G
6989;Mittel;POINT (2571309 1220319);47.13322687991719;7.060456252284197;Antenne de Chasseral; 300; Chemin du Haut;Nods;; 2518; Schweiz; 2518;5G
6990;Gross;POINT (2689808 1153277);46.52476872614028;8.609118530389711;;2; Via Nante;Airolo Caserma;; 6780; Schweiz; 6780;5G
6991;Gross;POINT (2680179 1247117);47.370015326625655;8.500181800061464;;14; Sallenbachstrasse;Zürich;; 8055; Schweiz; 8055;5G
6992;Mittel;POINT (2686667 1251404);47.40774808008347;8.586900562136552;;393; Ueberlandstrasse;Zürich;; 8051; Schweiz; 8051;5G
6993;Mittel;POINT (2674904 1279814);47.6646835175528;8.435850122820243;;;Undergass;Trasadingen;; 8219; Schweiz; 8219;5G
6994;Mittel;POINT (2524510 1148326);46.48198674914304;6.455558234288983;;8; Place de la Gare;St-Prex;; 1162; Schweiz; 1162;5G
6995;Gross;POINT (2607579 1259419);47.48549127512557;7.539182551307609;;47; Brühlstrasse;Ettingen;; 4107; Schweiz; 4107;5G
6996;Mittel;POINT (2690535 1251563);47.408657544473826;8.638173187096955;;;LG 3;Wangen ZH;; 8602; Schweiz; 8602;5G
6997;Mittel;POINT (2502587 1117562);46.20244732171265;6.176559296887201;;29; Chemin de Grange-Canal;Cologny Dist;; 1223; Schweiz; 1223;5G
6998;Mittel;POINT (2563724 1127223);46.295434175011934;6.96786425190765;;;Saint-Triphon;Aigle Distribution;; 1860; Schweiz; 1860;5G
6999;Mittel;POINT (2544049 1150685);46.50512726178547;6.709705259485329;;;Lavaux Sud;Lutry;; 1095; Schweiz; 1095;5G
7000;Sehr Klein;POINT (2556008 1148245);46.48407316481145;6.865734611611987;;2; Chemin des Champs Neufs;Fenil-sur-Corsier;; 1809; Schweiz; 1809;5G
7001;Mittel;POINT (2538046 1177944);46.74979378435206;6.627826102015128;;;Déchetterie de Belmont;Gressy;; 1432; Schweiz; 1432;5G
7002;Mittel;POINT (2578162 1162077);46.60959122631752;7.153584296573668;;;Pra Lé Avau;Charmey (Gruyère);; 1637; Schweiz; 1637;5G
7004;Gross;POINT (2500260 1126500);46.28249793475271;6.144503272584763;;A1; Richelien;Versoix;; 1290; Schweiz; 1290;5G
7005;Gross;POINT (2605415 1251023);47.409998401908645;7.510369601752425;;;Wahlenstrasse;Laufen Zustellung;; 4242; Schweiz; 4242;5G
7008;Mittel;POINT (2642354 1134455);46.360141501642936;7.988957342735989;;;Zum Berg;Belalp;; 3914; Schweiz; 3914;5G
7009;Mittel;POINT (2614520 1178410);46.75671735502994;7.628684475829077;;38b; Aarestrasse;Thun Aarestrasse;; 3600; Schweiz; 3600;5G
7010;Mittel;POINT (2595079 1156036);46.55558983956831;7.374469200825574;;1; Montreuxstrasse;Zweisimmen Zust;; 3770; Schweiz; 3770;5G
7011;Klein;POINT (2515050 1145172);46.45248251205484;6.332958756504817;;20; Route de Genève;Rolle Ch. Famolens;; 1180; Schweiz; 1180;5G
7012;Mittel;POINT (2670650 1189280);46.85090698262987;8.364994234471187;;1; Hinter Rugisbalm;Grafenort;; 6388; Schweiz; 6388;5G
7014;Mittel;POINT (2705147 1231181);47.223191083314376;8.826959853435637;;48; Oberseestrasse;Hurden;; 8640; Schweiz; 8640;5G
7015;Gross;POINT (2715589 1093032);45.9789720614417;8.930127091988735;Oceano; 43; Via Pian Scairolo;Pazzallo;; 6912; Schweiz; 6912;5G
7016;Mittel;POINT (2637014 1220680);47.1360676900505;7.926533760388433;;3; Grünenbodenweg;Zell LU;; 6144; Schweiz; 6144;5G
7017;Mittel;POINT (2510195 1121310);46.237218616639225;6.274392122461168;;376; Route de Jussy;Jussy;; 1254; Schweiz; 1254;5G
7018;Mittel;POINT (2573080 1252690);47.42445942796536;7.081852415951626;;45; La Rochette;Porrentruy 1;; 2900; Schweiz; 2900;5G
7019;Gross;POINT (2644703 1228191);47.20315119736156;8.028627613173404;;;Buchs LU Niedermoos 300 m;Buchs LU;; 6211; Schweiz; 6211;5G
7020;Mittel;POINT (2621249 1261480);47.503729213776786;7.720655909621101;;;Vertical Shop;Frenkendorf;; 4402; Schweiz; 4402;5G
7021;Klein;POINT (2578175 1250050);47.400904390501296;7.14950535695633;;;Transjurane;Cornol;; 2952; Schweiz; 2952;5G
7022;Mittel;POINT (2571974 1251439);47.413161571675865;7.067273518502413;Vallat Automobiles SA; 8; Route de Courtedoux;Porrentruy 1;; 2900; Schweiz; 2900;5G
7023;Sehr Klein;POINT (2745758 1254344);47.423753596053984;9.370520498287641;;;Rathaus Apotheke St. Gallen;St. Gallen;; 9001; Schweiz; 9001;5G
7024;Mittel;POINT (2678400 1227111);47.190301111317574;8.473139392990976;;40; Alte Steinhauserstrasse;Steinhausen;; 6312; Schweiz; 6312;5G
7025;Mittel;POINT (2612300 1266807);47.55186670795524;7.602024703087488;;11; Hardstrasse;Basel;; 4052; Schweiz; 4052;5G
7026;Mittel;POINT (2497141 1113404);46.164237827793265;6.10692952799038;Clarins; 4; Route de la Galaise;Plan-les-Oua Pl. A;; 1228; Schweiz; 1228;5G
7027;Mittel;POINT (2502485 1137102);46.37818410193035;6.171142512688865;;47; Rue de la Tour;Crassier;; 1263; Schweiz; 1263;5G
7028;Mittel;POINT (2589709 1117089);46.20517656750467;7.305313909844809;;301; Route de Riddes;Aproz (Nendaz);; 1994; Schweiz; 1994;5G
7029;Klein;POINT (2561170 1138382);46.39567117854685;6.933785774131005;;;Route d'Arvel;Villeneuve VD C.S.;; 1844; Schweiz; 1844;5G
7030;Mittel;POINT (2632860 1243655);47.34293445949986;7.873454376639937;;33; Untere Dünnernstrasse;Wangen b. Olten;; 4612; Schweiz; 4612;5G
7031;Mittel;POINT (2596727 1165412);46.63994244680558;7.395891091709711;;92; 11;Boltigen;; 3766; Schweiz; 3766;5G
7032;Gross;POINT (2625251 1266567);47.549339095987754;7.774061052479884;;16; Weidenweg;Rheinfelden 1 Zust;; 4310; Schweiz; 4310;5G
7033;Mittel;POINT (2699856 1240294);47.30596758193825;8.759137353382767;;14; Laufenbachstrasse;Gossau ZH;; 8625; Schweiz; 8625;5G
7034;Mittel;POINT (2609687 1268607);47.568098846516186;7.56735054601825;;91; Luzernerring;Basel;; 4056; Schweiz; 4056;5G
7035;Gross;POINT (2634266 1127100);46.294440822474016;7.883329799507344;;2; Lonzastrasse;Visp Verkauf;; 3930; Schweiz; 3930;5G
7036;Mittel;POINT (2506186 1143318);46.434622571297595;6.217981423562438;;1; Place du Village;Genolier;; 1272; Schweiz; 1272;5G
7037;Mittel;POINT (2589137 1150044);46.50161753299657;7.2971272384043715;;;Kuhstall Trail;Schönried;; 3778; Schweiz; 3778;5G
7038;Mittel;POINT (2500986 1116280);46.19068260218236;6.156092237137298;Mosaic; 21; Avenue Dumas;Genève;; 1206; Schweiz; 1206;5G
7039;Mittel;POINT (2616295 1271537);47.594319975295434;7.655270129890837;;152; Lörracherstrasse;Riehen Rauracher;; 4125; Schweiz; 4125;5G
7040;Klein;POINT (2563697 1206530);47.008822780486746;6.96123443824122;Funiculaire; 3; Rue de la Dîme;Neuchâtel 2 Dist;; 2000; Schweiz; 2000;5G
7041;Mittel;POINT (2539873 1151771);46.51453325672307;6.655161875697342;;18; Avenue Etienne Guillemin;Pully;; 1009; Schweiz; 1009;5G
7042;Mittel;POINT (2536804 1195994);46.912033728696805;6.609070711371052;;14a; Rue de la Gare;Môtiers NE;; 2112; Schweiz; 2112;5G
7043;Mittel;POINT (2537516 1165950);46.64185824251432;6.622526079580434;;34; Route de Cossonay;Villars-le-Terroir;; 1040; Schweiz; 1040;5G
7044;Mittel;POINT (2720307 1080916);45.86918198344042;8.987902058827677;;;Via alla Torre;Salorino;; 6872; Schweiz; 6872;5G
7045;Mittel;POINT (2706057 1114719);46.175591155199946;8.8120574208196;Ristorante Pizzeria Centrale; 58; Via San Gottardo;Minusio;; 6648; Schweiz; 6648;5G
7046;Klein;POINT (2507343 1127211);46.289908193141606;6.236249718639394;;6; Chemin de la Gravière;Anières;; 1247; Schweiz; 1247;5G
7047;Mittel;POINT (2681282 1249577);47.39200394968188;8.51523032915255;;62; Förrlibuckstrasse;Zürich;; 8005; Schweiz; 8005;5G
7048;Gross;POINT (2663751 1260199);47.4894631193059;8.284563406706328;;;Feuerwehr Obersiggenthal;Kirchdorf AG;; 5416; Schweiz; 5416;5G
7049;Gross;POINT (2646400 1245440);47.35817575790468;8.052804638595646;Dreier AG Transporte Logistik; 1/3; Carl-Sprecher-Strasse;Oberentfelden;; 5036; Schweiz; 5036;5G
7050;Mittel;POINT (2599964 1199602);46.94750268756392;7.438159615475368;;;Praxis Bubenberg;Bern;; 3011; Schweiz; 3011;5G
7051;Gross;POINT (2688343 1242540);47.32780898642122;8.607354023385072;;;Sportplatz Fallacher;Zumikon Zust;; 8126; Schweiz; 8126;5G
7052;Mittel;POINT (2611950 1215563);47.09096619485585;7.596016755301266;;12a; Burgdorfstrasse;Ersigen;; 3423; Schweiz; 3423;5G
7053;Mittel;POINT (2504551 1116210);46.19056853461536;6.202277125806613;;23; Avenue Adrien-Jeandin;Thônex;; 1226; Schweiz; 1226;5G
7054;Gross;POINT (2676119 1222062);47.145156778237734;8.442192352595777;;A4; Sankt Wendelin;Buonas;; 6343; Schweiz; 6343;5G
7055;Mittel;POINT (2561776 1186302);46.82676303745731;6.93767613928513;;;Caserne DCA de Payerne ER av 81;Payerne Dist;; 1530; Schweiz; 1530;5G
7056;Mittel;POINT (2616506 1231270);47.232149179855405;7.65659362254811;;;WAAX;Wangen an der Aare;; 3380; Schweiz; 3380;5G
7057;Mittel;POINT (2610741 1268747);47.56934166523791;7.581360345195913;;30; Mülhauserstrasse;Basel;; 4056; Schweiz; 4056;5G
7058;Mittel;POINT (2601818 1190103);46.86205461196202;7.462475925257812;Landi Niedermuhlern; 14c; 1212;Niedermuhlern;; 3087; Schweiz; 3087;5G
7059;Mittel;POINT (2606950 1261337);47.502748476151865;7.5308664852775555;;4; Gewerbestrasse;Biel-Benken BL;; 4105; Schweiz; 4105;5G
7060;Sehr Klein;POINT (2655856 1183601);46.8012307091442;8.170334590323398;;A8; Lungern;Lungern;; 6078; Schweiz; 6078;5G
7061;Gross;POINT (2601753 1205590);47.001363426931746;7.461680735050128;;7; Ringstrasse;Zollikofen;; 3052; Schweiz; 3052;5G
7062;Sehr Klein;POINT (2499862 1116757);46.19480645267984;6.141433113711345;;;Uni-Mail;Genève 18;; 1200; Schweiz; 1200;5G
7063;Mittel;POINT (2631452 1214717);47.082719251597446;7.852804781493788;;31; Allmend;Eriswil;; 4952; Schweiz; 4952;5G
7064;Mittel;POINT (2776991 1197209);46.902408325288874;9.761842537164672;;;Strahlegg;Luzein;; 7242; Schweiz; 7242;5G
7065;Mittel;POINT (2498899 1117008);46.19691991107294;6.12890612019747;;20; Rue François-Dussaud;Carouge GE Dist;; 1227; Schweiz; 1227;5G
7066;Sehr Klein;POINT (2723370 1252420);47.41103031952712;9.073349596275683;;;Umfahrung Bazenheid;Bazenheid Zust;; 9602; Schweiz; 9602;5G
7067;Mittel;POINT (2586946 1231955);47.23838451288675;7.2662256257805975;;1; La Gérine;Malleray-Bévilard;; 2735; Schweiz; 2735;5G
7068;Mittel;POINT (2665060 1181070);46.77762940051401;8.290536051697254;Berghotel Bonistock; 1; Bonistock;Melchsee-Frutt;; 6068; Schweiz; 6068;5G
7069;Mittel;POINT (2558638 1203348);46.979904119283795;6.894999503040772;Serrières Ruau; 5; Peseux;Peseux;; 2034; Schweiz; 2034;5G
7070;Mittel;POINT (2500573 1118712);46.212495996039074;6.150225462637316;Fenomeno; 28; Rue des Pâquis;Genève;; 1201; Schweiz; 1201;5G
7071;Klein;POINT (2602960 1128851);46.31105649721143;7.477068414825673;;44; Route du Rawyl;Crans VS;; 3963; Schweiz; 3963;5G
7072;Gross;POINT (2693313 1271747);47.58977973299099;8.679202376685653;;1; Isenbergstrasse;Andelfingen Zust;; 8450; Schweiz; 8450;5G
7073;Mittel;POINT (2688038 1225269);47.17252157402784;8.599938395356345;;;Moosstrasse;Menzingen;; 6313; Schweiz; 6313;5G
7074;Gross;POINT (2600108 1198133);46.934288765092965;7.440050975547935;;;Le Pavillon;Bern;; 3007; Schweiz; 3007;5G
7075;Sehr Klein;POINT (2697021 1261838);47.500134999433996;8.726329000781162;;14; Stadthausstrasse;Winterthur Kaserne;; 8400; Schweiz; 8400;5G
7076;Mittel;POINT (2682115 1251706);47.411047408353745;8.52665322894382;;276; Wehntalerstrasse;Zürich;; 8046; Schweiz; 8046;5G
7077;Mittel;POINT (2679747 1247420);47.372792760044305;8.494516859013487;;187; Letzigraben;Zürich;; 8047; Schweiz; 8047;5G
7078;Mittel;POINT (2570243 1127782);46.30078386508373;7.052428629836309;;4; Chemin en Sépey;Arveyes;; 1884; Schweiz; 1884;5G
7079;Mittel;POINT (2674865 1205307);46.994601113957394;8.422890934850557;;;Weingärtli;Ennetbürgen;; 6373; Schweiz; 6373;5G
7080;Mittel;POINT (2682220 1247882);47.3766437901003;8.527341386422854;BlueGlass Interactive AG; 8; Molkenstrasse;Zürich;; 8004; Schweiz; 8004;5G
7081;Mittel;POINT (2588010 1218860);47.12061895463279;7.280628265680841;;17; Oberer Kanalweg;Aegerten;; 2558; Schweiz; 2558;5G
7082;Mittel;POINT (2601712 1201583);46.9653200882264;7.4611271723891495;;87; Wankdorffeldstrasse;Bern;; 3014; Schweiz; 3014;5G
7083;Mittel;POINT (2753763 1260067);47.473387470932096;9.478545260938974;;17; Blumenfeldstrasse;Goldach;; 9403; Schweiz; 9403;5G
7084;Mittel;POINT (2719782 1229860);47.208820262460705;9.01979570113811;;56; Benknerstrasse;Kaltbrunn Zust;; 8722; Schweiz; 8722;5G
7085;Mittel;POINT (2710689 1259970);47.481177747551264;8.907232889735512;;20; Tänikon;Ettenhausen TG;; 8356; Schweiz; 8356;5G
7086;Sehr Klein;POINT (2635070 1241825);47.326361349278;7.90255515379709;;2; Höhe;Aarburg;; 4663; Schweiz; 4663;5G
7087;Mittel;POINT (2587053 1222611);47.15434033729787;7.267908969086253;Kita Rochette; 2; Rue Arrière / Hintergasse;Biel/Bienne;; 2504; Schweiz; 2504;5G
7088;Mittel;POINT (2503119 1115033);46.179777268187756;6.183975447077495;;;Station d'épuration de Villette;Thônex;; 1226; Schweiz; 1226;5G
7089;Gross;POINT (2606851 1202975);46.977808705295104;7.5286723501009805;;;Fernsehturm Bern-Bantiger;Bolligen;; 3065; Schweiz; 3065;5G
7090;Mittel;POINT (2696960 1262267);47.50400185606857;8.725612914465016;Banana City; 8; Schaffhauserstrasse;Winterthur;; 8401; Schweiz; 8401;5G
7091;Klein;POINT (2556051 1201833);46.966110180974596;6.861145936557183;;18; Rue du Château;Boudry Dist colis;; 2013; Schweiz; 2013;5G
7092;Mittel;POINT (2600930 1175731);46.73277475875482;7.450803382942959;Bergheim STB; 1; Gurnigel-Passhöhe;Rüti b. Riggisberg;; 3099; Schweiz; 3099;5G
7093;Klein;POINT (2634060 1144640);46.452232040500895;7.8819408552258166;;;Guggistafel;Blatten(Lötschen);; 3919; Schweiz; 3919;5G
7094;Gross;POINT (2609080 1124904);46.27549661065082;7.55643793385009;;;Route du Plan Palett;Mission;; 3961; Schweiz; 3961;5G
7095;Mittel;POINT (2638161 1106625);46.11005025423559;7.9322060909804595;;;Saas-Fee Parkhaus Dorf;Saas-Fee;; 3906; Schweiz; 3906;5G
7096;Sehr Klein;POINT (2697006 1261694);47.498842267662255;8.72609859125185;;13; Neumarkt;Winterthur Kaserne;; 8400; Schweiz; 8400;5G
7097;Mittel;POINT (2640908 1245307);47.357342995153495;7.980099407138188;;10; Schachenstrasse;Däniken SO;; 4658; Schweiz; 4658;5G
7098;Mittel;POINT (2502603 1132516);46.33695266151588;6.173638419879948;;4; Chemin de la Combe;Founex;; 1297; Schweiz; 1297;5G
7099;Mittel;POINT (2730324 1252785);47.41297247359297;9.165571593849583;;;Maestrani;Flawil 1 Zust;; 9230; Schweiz; 9230;5G
7100;Mittel;POINT (2684577 1247314);47.371237245122316;8.55844010219778;;36; Hofstrasse;Zürich Neumünster;; 8032; Schweiz; 8032;5G
7101;Gross;POINT (2534858 1182059);46.78650318423722;6.585520426188825;;10; Chemin de Martenet;Villars-Champvent;; 1443; Schweiz; 1443;5G
